0,0.0,0.0,0.2237442922374429,-0.045662100456621,0.3972602739726027,-0.1872146118721461,0.5068493150684932,-0.3013698630136986,0.6164383561643836,-0.3470319634703196,0.2876712328767123,-0.5068493150684932,0.3789954337899543,-0.6757990867579908,0.4292237442922374,-0.7808219178082192,0.4657534246575342,-0.8721461187214612,0.1689497716894977,-0.5525114155251142,0.2237442922374429,-0.7625570776255708,0.2648401826484018,-0.8904109589041096,0.2922374429223744,-1.0,0.0410958904109589,-0.5525114155251142,0.0639269406392694,-0.7534246575342466,0.0867579908675799,-0.8812785388127854,0.1095890410958904,-0.9954337899543378,-0.0867579908675799,-0.5114155251141552,-0.1415525114155251,-0.6666666666666666,-0.1735159817351598,-0.771689497716895,-0.1963470319634703,-0.8721461187214612
0,0.0,0.0,0.19626168224299065,-0.03271028037383177,0.3598130841121495,-0.16822429906542055,0.45794392523364486,-0.2757009345794392,0.5514018691588785,-0.3177570093457944,0.2523364485981308,-0.5046728971962616,0.32710280373831774,-0.6635514018691588,0.37383177570093457,-0.7523364485981309,0.40654205607476634,-0.8364485981308412,0.14018691588785046,-0.5560747663551402,0.1822429906542056,-0.7663551401869159,0.21962616822429906,-0.883177570093458,0.24766355140186916,-0.9766355140186916,0.028037383177570093,-0.5654205607476636,0.04205607476635514,-0.7710280373831776,0.06542056074766354,-0.8925233644859814,0.08878504672897196,-1.0,-0.09813084112149532,-0.5373831775700935,-0.14953271028037382,-0.7102803738317757,-0.1822429906542056,-0.8130841121495327,-0.2102803738317757,-0.9065420560747663
0,0.0,0.0,0.20476190476190476,-0.05238095238095238,0.3333333333333333,-0.19523809523809524,0.4142857142857143,-0.3142857142857143,0.5,-0.35714285714285715,0.18095238095238095,-0.5142857142857142,0.22857142857142856,-0.6714285714285714,0.2619047619047619,-0.7666666666666667,0.28095238095238095,-0.8523809523809524,0.0761904761904762,-0.5619047619047619,0.1,-0.7666666666666667,0.11904761904761904,-0.8761904761904762,0.12857142857142856,-0.9714285714285714,-0.02857142857142857,-0.5666666666666667,-0.02857142857142857,-0.7761904761904762,-0.01904761904761905,-0.8952380952380953,-0.014285714285714285,-1.0,-0.13333333333333333,-0.5333333333333333,-0.19523809523809524,-0.7,-0.23333333333333334,-0.8047619047619048,-0.2619047619047619,-0.9
0,0.0,0.0,0.21226415094339623,-0.08490566037735849,0.3490566037735849,-0.25943396226415094,0.42924528301886794,-0.4009433962264151,0.5235849056603774,-0.4716981132075472,0.16037735849056603,-0.5471698113207547,0.20754716981132076,-0.7216981132075472,0.23113207547169812,-0.8254716981132075,0.24528301886792453,-0.9150943396226415,0.0330188679245283,-0.5754716981132075,0.04245283018867924,-0.7783018867924528,0.05188679245283019,-0.9009433962264151,0.05188679245283019,-1.0,-0.08490566037735849,-0.5566037735849056,-0.11320754716981132,-0.7547169811320755,-0.12264150943396226,-0.8773584905660378,-0.1320754716981132,-0.9905660377358491,-0.19339622641509435,-0.49528301886792453,-0.2783018867924528,-0.6415094339622641,-0.33490566037735847,-0.7358490566037735,-0.37264150943396224,-0.8301886792452831
0,0.0,0.0,0.2,-0.08780487804878048,0.33170731707317075,-0.2682926829268293,0.4292682926829268,-0.4146341463414634,0.5219512195121951,-0.526829268292683,0.16097560975609757,-0.5414634146341464,0.2048780487804878,-0.7268292682926829,0.23902439024390243,-0.8390243902439024,0.2682926829268293,-0.9365853658536586,0.03414634146341464,-0.5609756097560976,0.04390243902439024,-0.7609756097560976,0.05365853658536585,-0.8926829268292683,0.06829268292682927,-1.0,-0.08292682926829269,-0.5365853658536586,-0.1073170731707317,-0.7268292682926829,-0.11707317073170732,-0.8439024390243902,-0.12195121951219512,-0.9463414634146341,-0.18536585365853658,-0.4682926829268293,-0.2634146341463415,-0.6,-0.3170731707317073,-0.6878048780487804,-0.35609756097560974,-0.775609756097561
0,0.0,0.0,0.208955223880597,-0.0845771144278607,0.3482587064676617,-0.2537313432835821,0.43283582089552236,-0.39303482587064675,0.5174129353233831,-0.48756218905472637,0.1890547263681592,-0.527363184079602,0.23383084577114427,-0.7164179104477612,0.263681592039801,-0.8258706467661692,0.2835820895522388,-0.9203980099502488,0.06965174129353234,-0.5522388059701493,0.0845771144278607,-0.7661691542288557,0.09950248756218906,-0.8955223880597015,0.1044776119402985,-1.0,-0.03980099502487562,-0.527363184079602,-0.06467661691542288,-0.7263681592039801,-0.07462686567164178,-0.8557213930348259,-0.08955223880597014,-0.9751243781094527,-0.14427860696517414,-0.4577114427860697,-0.22388059701492538,-0.5970149253731343,-0.2736318407960199,-0.6915422885572139,-0.31840796019900497,-0.7860696517412935
0,0.0,0.0,0.1890547263681592,-0.08955223880597014,0.31840796019900497,-0.2537313432835821,0.4079601990049751,-0.3880597014925373,0.4925373134328358,-0.48258706467661694,0.16417910447761194,-0.5174129353233831,0.21393034825870647,-0.7014925373134329,0.24378109452736318,-0.8159203980099502,0.26865671641791045,-0.9104477611940298,0.04477611940298507,-0.5422885572139303,0.06467661691542288,-0.7611940298507462,0.08955223880597014,-0.8905472636815921,0.1044776119402985,-1.0,-0.06467661691542288,-0.5174129353233831,-0.07960199004975124,-0.7263681592039801,-0.07960199004975124,-0.8507462686567164,-0.07462686567164178,-0.9601990049751243,-0.1691542288557214,-0.4527363184079602,-0.24378109452736318,-0.5970149253731343,-0.2885572139303483,-0.6915422885572139,-0.32338308457711445,-0.7810945273631841
0,0.0,0.0,0.182648401826484,-0.0821917808219178,0.319634703196347,-0.2465753424657534,0.410958904109589,-0.3835616438356164,0.502283105022831,-0.4794520547945205,0.1735159817351598,-0.5205479452054794,0.2237442922374429,-0.7077625570776256,0.2602739726027397,-0.821917808219178,0.2831050228310502,-0.9223744292237442,0.0593607305936073,-0.5388127853881278,0.0867579908675799,-0.7488584474885844,0.1050228310502283,-0.8812785388127854,0.1095890410958904,-1.0,-0.045662100456621,-0.5068493150684932,-0.0593607305936073,-0.6986301369863014,-0.0639269406392694,-0.8264840182648402,-0.0684931506849315,-0.9406392694063926,-0.1461187214611872,-0.4337899543378995,-0.228310502283105,-0.5662100456621004,-0.2831050228310502,-0.6575342465753424,-0.3333333333333333,-0.7488584474885844
0,0.0,0.0,0.1813953488372093,-0.07906976744186046,0.3209302325581395,-0.24186046511627907,0.4186046511627907,-0.3813953488372093,0.5023255813953489,-0.4883720930232558,0.18604651162790697,-0.5116279069767442,0.23255813953488372,-0.7023255813953488,0.26046511627906976,-0.8232558139534883,0.2837209302325581,-0.9302325581395349,0.06511627906976744,-0.5348837209302325,0.08372093023255814,-0.7488372093023256,0.10232558139534884,-0.8837209302325582,0.11162790697674418,-1.0,-0.05116279069767442,-0.5023255813953489,-0.06976744186046512,-0.6976744186046512,-0.07441860465116279,-0.827906976744186,-0.06976744186046512,-0.9488372093023256,-0.15348837209302327,-0.4232558139534884,-0.23255813953488372,-0.5674418604651162,-0.28837209302325584,-0.6558139534883721,-0.3395348837209302,-0.7488372093023256
0,0.0,0.0,0.18691588785046728,-0.08878504672897196,0.32710280373831774,-0.2523364485981308,0.4205607476635514,-0.3878504672897196,0.5046728971962616,-0.48598130841121495,0.1822429906542056,-0.5093457943925234,0.2383177570093458,-0.7009345794392523,0.27102803738317754,-0.8177570093457944,0.2897196261682243,-0.9205607476635514,0.06074766355140187,-0.5327102803738317,0.08411214953271028,-0.7476635514018691,0.10747663551401869,-0.883177570093458,0.11682242990654206,-1.0,-0.056074766355140186,-0.5093457943925234,-0.0794392523364486,-0.705607476635514,-0.0794392523364486,-0.8317757009345794,-0.0794392523364486,-0.9439252336448598,-0.16355140186915887,-0.4392523364485981,-0.24299065420560748,-0.5794392523364486,-0.29439252336448596,-0.6682242990654206,-0.3364485981308411,-0.7570093457943925
